1.1509,0.3502, 7.4523,1.9626,2.7029,4.0811,6.3890,6.5820,75.7205
2.5958,0.9352, 9.2325,3.6658,2.7225,4.4632,6.0727,6.4989,75.8695
4.0407,1.5202,11.0128,5.3690,2.7422,4.8453,5.7564,6.4158,76.0185
1.1509,2.1476, 7.7352,1.9339,3.1163,5.6434,6.3355,7.0130,76.4499
2.5958,2.7326, 9.5155,3.6371,3.1359,6.0255,6.0192,6.9299,76.5989
4.0407,3.3176,11.2957,5.3403,3.1555,6.4076,5.7029,6.8468,76.7479
1.1509,3.9449, 8.0182,1.9053,3.5296,7.2057,6.2820,7.4441,77.1793
2.5958,4.5299, 9.7984,3.6085,3.5492,7.5878,5.9657,7.3610,77.3283
4.0407,5.1149,11.5787,5.3117,3.5689,7.9699,5.6494,7.2778,77.4774
