0.4115,0.3439,0.1415,0.0472,0.0394,0.0162,0.0002,0.0001,0.0001
0.1949,0.2925,0.2091,0.0838,0.1257,0.0899,0.0012,0.0018,0.0013
0.0586,0.1521,0.1964,0.0811,0.2105,0.2718,0.0043,0.0111,0.0143
0.1778,0.1431,0.0569,0.2763,0.2223,0.0885,0.0165,0.0133,0.0053
0.0419,0.0607,0.0419,0.2062,0.2987,0.2062,0.0419,0.0607,0.0419
0.0053,0.0133,0.0165,0.0885,0.2223,0.2763,0.0569,0.1431,0.1778
0.0143,0.0111,0.0043,0.2718,0.2105,0.0811,0.1964,0.1521,0.0586
0.0013,0.0018,0.0012,0.0899,0.1257,0.0838,0.2091,0.2925,0.1949
0.0001,0.0001,0.0002,0.0162,0.0394,0.0472,0.1415,0.3439,0.4115
